Time Node interest
2.35021 1 /p/good/good-leaf-2/%FE%03?ndn.Nonce=3606122456
2.35025 1 /p/good/good-leaf-4/%FE%16?ndn.Nonce=2243885534
2.4 13 /p/good/good-leaf-5/%FE%60?ndn.Nonce=1024074537
2.41004 7 /p/good/good-leaf-5/%FE%60?ndn.Nonce=1024074537
2.42008 0 /p/good/good-leaf-5/%FE%60?ndn.Nonce=1024074537
2.5 10 /p/good/good-leaf-2/%FE%07?ndn.Nonce=2724140887
2.5 12 /p/good/good-leaf-4/%FE%1D?ndn.Nonce=1217206238
2.5 13 /p/good/good-leaf-5/%FE%2B?ndn.Nonce=3488067632
2.51004 2 /p/good/good-leaf-2/%FE%07?ndn.Nonce=2724140887
2.51004 3 /p/good/good-leaf-4/%FE%1D?ndn.Nonce=1217206238
2.51004 7 /p/good/good-leaf-5/%FE%2B?ndn.Nonce=3488067632
2.52008 4 /p/good/good-leaf-2/%FE%07?ndn.Nonce=2724140887
2.52008 5 /p/good/good-leaf-4/%FE%1D?ndn.Nonce=1217206238
2.52008 0 /p/good/good-leaf-5/%FE%2B?ndn.Nonce=3488067632
2.53012 6 /p/good/good-leaf-2/%FE%07?ndn.Nonce=2724140887
2.53012 6 /p/good/good-leaf-4/%FE%1D?ndn.Nonce=1217206238
2.54017 8 /p/good/good-leaf-2/%FE%07?ndn.Nonce=2724140887
2.54021 8 /p/good/good-leaf-4/%FE%1D?ndn.Nonce=1217206238
2.55021 1 /p/good/good-leaf-2/%FE%07?ndn.Nonce=2724140887
2.55025 1 /p/good/good-leaf-4/%FE%1D?ndn.Nonce=1217206238
2.6 10 /p/good/good-leaf-2/%FE%23?ndn.Nonce=3811921418
2.6 12 /p/good/good-leaf-4/%FE%3B?ndn.Nonce=1416575170
2.6 13 /p/good/good-leaf-5/%FET?ndn.Nonce=3045511046
2.61004 2 /p/good/good-leaf-2/%FE%23?ndn.Nonce=3811921418
2.61004 3 /p/good/good-leaf-4/%FE%3B?ndn.Nonce=1416575170
2.61004 7 /p/good/good-leaf-5/%FET?ndn.Nonce=3045511046
2.62008 4 /p/good/good-leaf-2/%FE%23?ndn.Nonce=3811921418
2.62008 5 /p/good/good-leaf-4/%FE%3B?ndn.Nonce=1416575170
2.62008 0 /p/good/good-leaf-5/%FET?ndn.Nonce=3045511046
2.63012 6 /p/good/good-leaf-2/%FE%23?ndn.Nonce=3811921418
2.63012 6 /p/good/good-leaf-4/%FE%3B?ndn.Nonce=1416575170
2.64017 8 /p/good/good-leaf-2/%FE%23?ndn.Nonce=3811921418
2.64021 8 /p/good/good-leaf-4/%FE%3B?ndn.Nonce=1416575170
2.65021 1 /p/good/good-leaf-2/%FE%23?ndn.Nonce=3811921418
2.65025 1 /p/good/good-leaf-4/%FE%3B?ndn.Nonce=1416575170
2.7 10 /p/good/good-leaf-2/%FE%16?ndn.Nonce=769423298
2.7 12 /p/good/good-leaf-4/%FEX?ndn.Nonce=4216035276
2.7 13 /p/good/good-leaf-5/%FE%3B?ndn.Nonce=1224032077
2.71004 2 /p/good/good-leaf-2/%FE%16?ndn.Nonce=769423298
2.71004 3 /p/good/good-leaf-4/%FEX?ndn.Nonce=4216035276
2.71004 7 /p/good/good-leaf-5/%FE%3B?ndn.Nonce=1224032077
2.72008 4 /p/good/good-leaf-2/%FE%16?ndn.Nonce=769423298
2.72008 5 /p/good/good-leaf-4/%FEX?ndn.Nonce=4216035276
2.72008 0 /p/good/good-leaf-5/%FE%3B?ndn.Nonce=1224032077
2.73012 6 /p/good/good-leaf-2/%FE%16?ndn.Nonce=769423298
2.73012 6 /p/good/good-leaf-4/%FEX?ndn.Nonce=4216035276
2.74017 8 /p/good/good-leaf-2/%FE%16?ndn.Nonce=769423298
2.74021 8 /p/good/good-leaf-4/%FEX?ndn.Nonce=4216035276
2.75021 1 /p/good/good-leaf-2/%FE%16?ndn.Nonce=769423298
2.75025 1 /p/good/good-leaf-4/%FEX?ndn.Nonce=4216035276
2.8 10 /p/good/good-leaf-2/%FE.?ndn.Nonce=298215403
2.8 12 /p/good/good-leaf-4/%FE%29?ndn.Nonce=1057390774
2.8 13 /p/good/good-leaf-5/%FE%1E?ndn.Nonce=611751072
2.81004 2 /p/good/good-leaf-2/%FE.?ndn.Nonce=298215403
2.81004 3 /p/good/good-leaf-4/%FE%29?ndn.Nonce=1057390774
2.81004 7 /p/good/good-leaf-5/%FE%1E?ndn.Nonce=611751072
2.82008 4 /p/good/good-leaf-2/%FE.?ndn.Nonce=298215403
2.82008 5 /p/good/good-leaf-4/%FE%29?ndn.Nonce=1057390774
2.82008 0 /p/good/good-leaf-5/%FE%1E?ndn.Nonce=611751072
2.83012 6 /p/good/good-leaf-2/%FE.?ndn.Nonce=298215403
2.83012 6 /p/good/good-leaf-4/%FE%29?ndn.Nonce=1057390774
2.84017 8 /p/good/good-leaf-2/%FE.?ndn.Nonce=298215403
2.84021 8 /p/good/good-leaf-4/%FE%29?ndn.Nonce=1057390774
2.85021 1 /p/good/good-leaf-2/%FE.?ndn.Nonce=298215403
2.85025 1 /p/good/good-leaf-4/%FE%29?ndn.Nonce=1057390774
2.9 10 /p/good/good-leaf-2/%FE%01?ndn.Nonce=889317710
2.9 12 /p/good/good-leaf-4/%FE%03?ndn.Nonce=935062433
2.9 13 /p/good/good-leaf-5/%FE1?ndn.Nonce=1453542783
2.91004 2 /p/good/good-leaf-2/%FE%01?ndn.Nonce=889317710
2.91004 3 /p/good/good-leaf-4/%FE%03?ndn.Nonce=935062433
2.91004 7 /p/good/good-leaf-5/%FE1?ndn.Nonce=1453542783
2.92008 4 /p/good/good-leaf-2/%FE%01?ndn.Nonce=889317710
2.92008 5 /p/good/good-leaf-4/%FE%03?ndn.Nonce=935062433
2.92008 0 /p/good/good-leaf-5/%FE1?ndn.Nonce=1453542783
2.93012 6 /p/good/good-leaf-2/%FE%01?ndn.Nonce=889317710
2.93012 6 /p/good/good-leaf-4/%FE%03?ndn.Nonce=935062433
2.94017 8 /p/good/good-leaf-2/%FE%01?ndn.Nonce=889317710
2.94021 8 /p/good/good-leaf-4/%FE%03?ndn.Nonce=935062433
2.95021 1 /p/good/good-leaf-2/%FE%01?ndn.Nonce=889317710
2.95025 1 /p/good/good-leaf-4/%FE%03?ndn.Nonce=935062433
3 10 /p/good/good-leaf-2/%FE%3C?ndn.Nonce=540194099
3 12 /p/good/good-leaf-4/%FE%1F?ndn.Nonce=2300855048
3 13 /p/good/good-leaf-5/%FE%07?ndn.Nonce=2648559016
3.01004 2 /p/good/good-leaf-2/%FE%3C?ndn.Nonce=540194099
3.01004 3 /p/good/good-leaf-4/%FE%1F?ndn.Nonce=2300855048
3.01004 7 /p/good/good-leaf-5/%FE%07?ndn.Nonce=2648559016
3.02008 4 /p/good/good-leaf-2/%FE%3C?ndn.Nonce=540194099
3.02008 5 /p/good/good-leaf-4/%FE%1F?ndn.Nonce=2300855048
3.02008 0 /p/good/good-leaf-5/%FE%07?ndn.Nonce=2648559016
3.03012 6 /p/good/good-leaf-2/%FE%3C?ndn.Nonce=540194099
3.03012 6 /p/good/good-leaf-4/%FE%1F?ndn.Nonce=2300855048
3.04017 8 /p/good/good-leaf-2/%FE%3C?ndn.Nonce=540194099
3.04021 8 /p/good/good-leaf-4/%FE%1F?ndn.Nonce=2300855048
3.05021 1 /p/good/good-leaf-2/%FE%3C?ndn.Nonce=540194099
3.05025 1 /p/good/good-leaf-4/%FE%1F?ndn.Nonce=2300855048
3.1 10 /p/good/good-leaf-2/%FEb?ndn.Nonce=4185343427
3.1 12 /p/good/good-leaf-4/%FEL?ndn.Nonce=1650017815
3.1 13 /p/good/good-leaf-5/%FE%15?ndn.Nonce=2513289215
3.11004 2 /p/good/good-leaf-2/%FEb?ndn.Nonce=4185343427
3.11004 3 /p/good/good-leaf-4/%FEL?ndn.Nonce=1650017815
3.11004 7 /p/good/good-leaf-5/%FE%15?ndn.Nonce=2513289215
3.12008 4 /p/good/good-leaf-2/%FEb?ndn.Nonce=4185343427
3.12008 5 /p/good/good-leaf-4/%FEL?ndn.Nonce=1650017815
3.12008 0 /p/good/good-leaf-5/%FE%15?ndn.Nonce=2513289215
3.13012 6 /p/good/good-leaf-2/%FEb?ndn.Nonce=4185343427
3.13012 6 /p/good/good-leaf-4/%FEL?ndn.Nonce=1650017815
3.14017 8 /p/good/good-leaf-2/%FEb?ndn.Nonce=4185343427
3.14021 8 /p/good/good-leaf-4/%FEL?ndn.Nonce=1650017815
3.15021 1 /p/good/good-leaf-2/%FEb?ndn.Nonce=4185343427
3.15025 1 /p/good/good-leaf-4/%FEL?ndn.Nonce=1650017815
3.2 10 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3842180145
3.2 12 /p/good/good-leaf-4/%FE%1A?ndn.Nonce=3456027120
3.2 13 /p/good/good-leaf-5/%FE%26?ndn.Nonce=1072345266
3.21004 2 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3842180145
3.21004 3 /p/good/good-leaf-4/%FE%1A?ndn.Nonce=3456027120
3.21004 7 /p/good/good-leaf-5/%FE%26?ndn.Nonce=1072345266
3.22008 4 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3842180145
3.22008 5 /p/good/good-leaf-4/%FE%1A?ndn.Nonce=3456027120
3.22008 0 /p/good/good-leaf-5/%FE%26?ndn.Nonce=1072345266
3.23012 6 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3842180145
3.23012 6 /p/good/good-leaf-4/%FE%1A?ndn.Nonce=3456027120
3.24017 8 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3842180145
3.24021 8 /p/good/good-leaf-4/%FE%1A?ndn.Nonce=3456027120
3.25021 1 /p/good/good-leaf-2/%FE%02?ndn.Nonce=3842180145
3.25025 1 /p/good/good-leaf-4/%FE%1A?ndn.Nonce=3456027120
3.3 10 /p/good/good-leaf-2/%FE%04?ndn.Nonce=3893361357
3.3 12 /p/good/good-leaf-4/%FE%10?ndn.Nonce=2674231929
3.3 13 /p/good/good-leaf-5/%FE%0B?ndn.Nonce=3257755956
3.31004 2 /p/good/good-leaf-2/%FE%04?ndn.Nonce=3893361357
3.31004 3 /p/good/good-leaf-4/%FE%10?ndn.Nonce=2674231929
3.31004 7 /p/good/good-leaf-5/%FE%0B?ndn.Nonce=3257755956
3.32008 4 /p/good/good-leaf-2/%FE%04?ndn.Nonce=3893361357
3.32008 5 /p/good/good-leaf-4/%FE%10?ndn.Nonce=2674231929
3.32008 0 /p/good/good-leaf-5/%FE%0B?ndn.Nonce=3257755956
3.33012 6 /p/good/good-leaf-2/%FE%04?ndn.Nonce=3893361357
3.33012 6 /p/good/good-leaf-4/%FE%10?ndn.Nonce=2674231929
3.34017 8 /p/good/good-leaf-2/%FE%04?ndn.Nonce=3893361357
3.34021 8 /p/good/good-leaf-4/%FE%10?ndn.Nonce=2674231929
3.35021 1 /p/good/good-leaf-2/%FE%04?ndn.Nonce=3893361357
3.35025 1 /p/good/good-leaf-4/%FE%10?ndn.Nonce=2674231929
3.4 10 /p/good/good-leaf-2/%FE%01?ndn.Nonce=978375557
3.4 12 /p/good/good-leaf-4/%FE%01?ndn.Nonce=2951965017
3.4 13 /p/good/good-leaf-5/%FE%1C?ndn.Nonce=2618788916
3.41004 2 /p/good/good-leaf-2/%FE%01?ndn.Nonce=978375557
3.41004 3 /p/good/good-leaf-4/%FE%01?ndn.Nonce=2951965017
3.41004 7 /p/good/good-leaf-5/%FE%1C?ndn.Nonce=2618788916
3.42008 4 /p/good/good-leaf-2/%FE%01?ndn.Nonce=978375557
3.42008 5 /p/good/good-leaf-4/%FE%01?ndn.Nonce=2951965017
3.42008 0 /p/good/good-leaf-5/%FE%1C?ndn.Nonce=2618788916
3.43012 6 /p/good/good-leaf-2/%FE%01?ndn.Nonce=978375557
3.43012 6 /p/good/good-leaf-4/%FE%01?ndn.Nonce=2951965017
3.44017 8 /p/good/good-leaf-2/%FE%01?ndn.Nonce=978375557
3.44021 8 /p/good/good-leaf-4/%FE%01?ndn.Nonce=2951965017
3.45021 1 /p/good/good-leaf-2/%FE%01?ndn.Nonce=978375557
3.45025 1 /p/good/good-leaf-4/%FE%01?ndn.Nonce=2951965017
3.5 10 /p/good/good-leaf-2/%FE%07?ndn.Nonce=1286726261
3.5 12 /p/good/good-leaf-4/%FE%20?ndn.Nonce=3261872994
3.5 13 /p/good/good-leaf-5/%FE%09?ndn.Nonce=2958620479
3.51004 2 /p/good/good-leaf-2/%FE%07?ndn.Nonce=1286726261
3.51004 3 /p/good/good-leaf-4/%FE%20?ndn.Nonce=3261872994
3.51004 7 /p/good/good-leaf-5/%FE%09?ndn.Nonce=2958620479
3.52008 4 /p/good/good-leaf-2/%FE%07?ndn.Nonce=1286726261
3.52008 5 /p/good/good-leaf-4/%FE%20?ndn.Nonce=3261872994
3.52008 0 /p/good/good-leaf-5/%FE%09?ndn.Nonce=2958620479
3.53012 6 /p/good/good-leaf-2/%FE%07?ndn.Nonce=1286726261
3.53012 6 /p/good/good-leaf-4/%FE%20?ndn.Nonce=3261872994
3.54017 8 /p/good/good-leaf-2/%FE%07?ndn.Nonce=1286726261
3.54021 8 /p/good/good-leaf-4/%FE%20?ndn.Nonce=3261872994
3.55021 1 /p/good/good-leaf-2/%FE%07?ndn.Nonce=1286726261
3.55025 1 /p/good/good-leaf-4/%FE%20?ndn.Nonce=3261872994
3.6 12 /p/good/good-leaf-4/%FE%0E?ndn.Nonce=1355472032
3.6 13 /p/good/good-leaf-5/%FEb?ndn.Nonce=4214149122
3.61004 3 /p/good/good-leaf-4/%FE%0E?ndn.Nonce=1355472032
3.61004 7 /p/good/good-leaf-5/%FEb?ndn.Nonce=4214149122
3.62008 5 /p/good/good-leaf-4/%FE%0E?ndn.Nonce=1355472032
3.62008 0 /p/good/good-leaf-5/%FEb?ndn.Nonce=4214149122
3.63012 6 /p/good/good-leaf-4/%FE%0E?ndn.Nonce=1355472032
3.64017 8 /p/good/good-leaf-4/%FE%0E?ndn.Nonce=1355472032
3.65021 1 /p/good/good-leaf-4/%FE%0E?ndn.Nonce=1355472032
3.7 10 /p/good/good-leaf-2/%FE%06?ndn.Nonce=715566461
3.7 12 /p/good/good-leaf-4/%FEH?ndn.Nonce=279151886
3.7 13 /p/good/good-leaf-5/%FEL?ndn.Nonce=4016457006
3.71004 2 /p/good/good-leaf-2/%FE%06?ndn.Nonce=715566461
3.71004 3 /p/good/good-leaf-4/%FEH?ndn.Nonce=279151886
3.71004 7 /p/good/good-leaf-5/%FEL?ndn.Nonce=4016457006
3.72008 4 /p/good/good-leaf-2/%FE%06?ndn.Nonce=715566461
3.72008 5 /p/good/good-leaf-4/%FEH?ndn.Nonce=279151886
3.72008 0 /p/good/good-leaf-5/%FEL?ndn.Nonce=4016457006
3.73012 6 /p/good/good-leaf-2/%FE%06?ndn.Nonce=715566461
3.73012 6 /p/good/good-leaf-4/%FEH?ndn.Nonce=279151886
3.74017 8 /p/good/good-leaf-2/%FE%06?ndn.Nonce=715566461
3.74021 8 /p/good/good-leaf-4/%FEH?ndn.Nonce=279151886
3.75021 1 /p/good/good-leaf-2/%FE%06?ndn.Nonce=715566461
3.75025 1 /p/good/good-leaf-4/%FEH?ndn.Nonce=279151886
3.8 10 /p/good/good-leaf-2/%FE%3A?ndn.Nonce=2373388481
3.8 12 /p/good/good-leaf-4/%FE%20?ndn.Nonce=1115982313
3.8 13 /p/good/good-leaf-5/%FE%19?ndn.Nonce=1344232550
3.81004 2 /p/good/good-leaf-2/%FE%3A?ndn.Nonce=2373388481
3.81004 3 /p/good/good-leaf-4/%FE%20?ndn.Nonce=1115982313
3.81004 7 /p/good/good-leaf-5/%FE%19?ndn.Nonce=1344232550
3.82008 4 /p/good/good-leaf-2/%FE%3A?ndn.Nonce=2373388481
3.82008 5 /p/good/good-leaf-4/%FE%20?ndn.Nonce=1115982313
3.82008 0 /p/good/good-leaf-5/%FE%19?ndn.Nonce=1344232550
3.83012 6 /p/good/good-leaf-2/%FE%3A?ndn.Nonce=2373388481
3.83012 6 /p/good/good-leaf-4/%FE%20?ndn.Nonce=1115982313
3.84017 8 /p/good/good-leaf-2/%FE%3A?ndn.Nonce=2373388481
3.84021 8 /p/good/good-leaf-4/%FE%20?ndn.Nonce=1115982313
3.85021 1 /p/good/good-leaf-2/%FE%3A?ndn.Nonce=2373388481
3.85025 1 /p/good/good-leaf-4/%FE%20?ndn.Nonce=1115982313
3.9 10 /p/good/good-leaf-2/%FE%01?ndn.Nonce=1482581082
3.9 12 /p/good/good-leaf-4/%FE%26?ndn.Nonce=1665046291
3.9 13 /p/good/good-leaf-5/%FE%12?ndn.Nonce=3337094490
3.91004 2 /p/good/good-leaf-2/%FE%01?ndn.Nonce=1482581082
3.91004 3 /p/good/good-leaf-4/%FE%26?ndn.Nonce=1665046291
3.91004 7 /p/good/good-leaf-5/%FE%12?ndn.Nonce=3337094490
3.92008 4 /p/good/good-leaf-2/%FE%01?ndn.Nonce=1482581082
3.92008 5 /p/good/good-leaf-4/%FE%26?ndn.Nonce=1665046291
3.92008 0 /p/good/good-leaf-5/%FE%12?ndn.Nonce=3337094490
3.93012 6 /p/good/good-leaf-2/%FE%01?ndn.Nonce=1482581082
3.93012 6 /p/good/good-leaf-4/%FE%26?ndn.Nonce=1665046291
3.94017 8 /p/good/good-leaf-2/%FE%01?ndn.Nonce=1482581082
3.94021 8 /p/good/good-leaf-4/%FE%26?ndn.Nonce=1665046291
3.95021 1 /p/good/good-leaf-2/%FE%01?ndn.Nonce=1482581082
3.95025 1 /p/good/good-leaf-4/%FE%26?ndn.Nonce=1665046291
4 10 /p/good/good-leaf-2/%FEa?ndn.Nonce=539216837
4 12 /p/good/good-leaf-4/%FE%0A?ndn.Nonce=1860989865
4 13 /p/good/good-leaf-5/%FE%29?ndn.Nonce=1109757210
4.01004 2 /p/good/good-leaf-2/%FEa?ndn.Nonce=539216837
4.01004 3 /p/good/good-leaf-4/%FE%0A?ndn.Nonce=1860989865
4.01004 7 /p/good/good-leaf-5/%FE%29?ndn.Nonce=1109757210
4.02008 4 /p/good/good-leaf-2/%FEa?ndn.Nonce=539216837
4.02008 5 /p/good/good-leaf-4/%FE%0A?ndn.Nonce=1860989865
4.02008 0 /p/good/good-leaf-5/%FE%29?ndn.Nonce=1109757210
4.03012 6 /p/good/good-leaf-2/%FEa?ndn.Nonce=539216837
4.03012 6 /p/good/good-leaf-4/%FE%0A?ndn.Nonce=1860989865
4.04017 8 /p/good/good-leaf-2/%FEa?ndn.Nonce=539216837
4.04021 8 /p/good/good-leaf-4/%FE%0A?ndn.Nonce=1860989865
4.05021 1 /p/good/good-leaf-2/%FEa?ndn.Nonce=539216837
4.05025 1 /p/good/good-leaf-4/%FE%0A?ndn.Nonce=1860989865
4.1 10 /p/good/good-leaf-2/%FE%03?ndn.Nonce=3774990544
4.1 12 /p/good/good-leaf-4/%FE%09?ndn.Nonce=1468878831
4.1 13 /p/good/good-leaf-5/%FE%1C?ndn.Nonce=3092738066
4.11004 2 /p/good/good-leaf-2/%FE%03?ndn.Nonce=3774990544
4.11004 3 /p/good/good-leaf-4/%FE%09?ndn.Nonce=1468878831
4.11004 7 /p/good/good-leaf-5/%FE%1C?ndn.Nonce=3092738066
4.12008 4 /p/good/good-leaf-2/%FE%03?ndn.Nonce=3774990544
4.12008 5 /p/good/good-leaf-4/%FE%09?ndn.Nonce=1468878831
4.12008 0 /p/good/good-leaf-5/%FE%1C?ndn.Nonce=3092738066
4.13012 6 /p/good/good-leaf-2/%FE%03?ndn.Nonce=3774990544
4.13012 6 /p/good/good-leaf-4/%FE%09?ndn.Nonce=1468878831
4.14017 8 /p/good/good-leaf-2/%FE%03?ndn.Nonce=3774990544
4.14021 8 /p/good/good-leaf-4/%FE%09?ndn.Nonce=1468878831
4.15021 1 /p/good/good-leaf-2/%FE%03?ndn.Nonce=3774990544
4.15025 1 /p/good/good-leaf-4/%FE%09?ndn.Nonce=1468878831
4.2 10 /p/good/good-leaf-2/%FE%20?ndn.Nonce=1901450013
4.2 13 /p/good/good-leaf-5/%FE%02?ndn.Nonce=4287509885
4.21004 2 /p/good/good-leaf-2/%FE%20?ndn.Nonce=1901450013
4.21004 7 /p/good/good-leaf-5/%FE%02?ndn.Nonce=4287509885
4.22008 4 /p/good/good-leaf-2/%FE%20?ndn.Nonce=1901450013
4.22008 0 /p/good/good-leaf-5/%FE%02?ndn.Nonce=4287509885
4.23012 6 /p/good/good-leaf-2/%FE%20?ndn.Nonce=1901450013
4.24017 8 /p/good/good-leaf-2/%FE%20?ndn.Nonce=1901450013
4.25021 1 /p/good/good-leaf-2/%FE%20?ndn.Nonce=1901450013
4.3 10 /p/good/good-leaf-2/%FE%04?ndn.Nonce=1361593866
4.3 12 /p/good/good-leaf-4/%FE%5C?ndn.Nonce=133196472
4.3 13 /p/good/good-leaf-5/%FE%04?ndn.Nonce=132885699
4.31004 2 /p/good/good-leaf-2/%FE%04?ndn.Nonce=1361593866
4.31004 3 /p/good/good-leaf-4/%FE%5C?ndn.Nonce=133196472
4.31004 7 /p/good/good-leaf-5/%FE%04?ndn.Nonce=132885699
4.32008 4 /p/good/good-leaf-2/%FE%04?ndn.Nonce=1361593866
4.32008 5 /p/good/good-leaf-4/%FE%5C?ndn.Nonce=133196472
4.32008 0 /p/good/good-leaf-5/%FE%04?ndn.Nonce=132885699
4.33012 6 /p/good/good-leaf-2/%FE%04?ndn.Nonce=1361593866
4.33012 6 /p/good/good-leaf-4/%FE%5C?ndn.Nonce=133196472
4.34017 8 /p/good/good-leaf-2/%FE%04?ndn.Nonce=1361593866
4.34021 8 /p/good/good-leaf-4/%FE%5C?ndn.Nonce=133196472
4.35021 1 /p/good/good-leaf-2/%FE%04?ndn.Nonce=1361593866
4.35025 1 /p/good/good-leaf-4/%FE%5C?ndn.Nonce=133196472
4.4 10 /p/good/good-leaf-2/%FE%03?ndn.Nonce=1468585659
4.4 12 /p/good/good-leaf-4/%FE%0E?ndn.Nonce=2272359222
4.4 13 /p/good/good-leaf-5/%FE%05?ndn.Nonce=795168453
4.41004 2 /p/good/good-leaf-2/%FE%03?ndn.Nonce=1468585659
4.41004 3 /p/good/good-leaf-4/%FE%0E?ndn.Nonce=2272359222
4.41004 7 /p/good/good-leaf-5/%FE%05?ndn.Nonce=795168453
4.42008 4 /p/good/good-leaf-2/%FE%03?ndn.Nonce=1468585659
4.42008 5 /p/good/good-leaf-4/%FE%0E?ndn.Nonce=2272359222
4.42008 0 /p/good/good-leaf-5/%FE%05?ndn.Nonce=795168453
4.43012 6 /p/good/good-leaf-2/%FE%03?ndn.Nonce=1468585659
4.43012 6 /p/good/good-leaf-4/%FE%0E?ndn.Nonce=2272359222
4.44017 8 /p/good/good-leaf-2/%FE%03?ndn.Nonce=1468585659
4.44021 8 /p/good/good-leaf-4/%FE%0E?ndn.Nonce=2272359222
4.45021 1 /p/good/good-leaf-2/%FE%03?ndn.Nonce=1468585659
4.45025 1 /p/good/good-leaf-4/%FE%0E?ndn.Nonce=2272359222
4.5 10 /p/good/good-leaf-2/%FE%0D?ndn.Nonce=463172684
4.5 12 /p/good/good-leaf-4/%FE%27?ndn.Nonce=3308103476
4.5 13 /p/good/good-leaf-5/%FE%01?ndn.Nonce=309303512
4.51004 2 /p/good/good-leaf-2/%FE%0D?ndn.Nonce=463172684
4.51004 3 /p/good/good-leaf-4/%FE%27?ndn.Nonce=3308103476
4.51004 7 /p/good/good-leaf-5/%FE%01?ndn.Nonce=309303512
4.52008 4 /p/good/good-leaf-2/%FE%0D?ndn.Nonce=463172684
4.52008 5 /p/good/good-leaf-4/%FE%27?ndn.Nonce=3308103476
4.52008 0 /p/good/good-leaf-5/%FE%01?ndn.Nonce=309303512
4.53012 6 /p/good/good-leaf-2/%FE%0D?ndn.Nonce=463172684
4.53012 6 /p/good/good-leaf-4/%FE%27?ndn.Nonce=3308103476
4.54017 8 /p/good/good-leaf-2/%FE%0D?ndn.Nonce=463172684
4.54021 8 /p/good/good-leaf-4/%FE%27?ndn.Nonce=3308103476
4.55021 1 /p/good/good-leaf-2/%FE%0D?ndn.Nonce=463172684
4.55025 1 /p/good/good-leaf-4/%FE%27?ndn.Nonce=3308103476
4.6 10 /p/good/good-leaf-2/%FE%0E?ndn.Nonce=3983193464
4.6 12 /p/good/good-leaf-4/%FE%10?ndn.Nonce=1702869723
4.6 13 /p/good/good-leaf-5/%FE%0B?ndn.Nonce=307940106
4.61004 2 /p/good/good-leaf-2/%FE%0E?ndn.Nonce=3983193464
4.61004 3 /p/good/good-leaf-4/%FE%10?ndn.Nonce=1702869723
4.61004 7 /p/good/good-leaf-5/%FE%0B?ndn.Nonce=307940106
4.62008 4 /p/good/good-leaf-2/%FE%0E?ndn.Nonce=3983193464
4.62008 5 /p/good/good-leaf-4/%FE%10?ndn.Nonce=1702869723
4.62008 0 /p/good/good-leaf-5/%FE%0B?ndn.Nonce=307940106
4.63012 6 /p/good/good-leaf-2/%FE%0E?ndn.Nonce=3983193464
4.63012 6 /p/good/good-leaf-4/%FE%10?ndn.Nonce=1702869723
4.64017 8 /p/good/good-leaf-2/%FE%0E?ndn.Nonce=3983193464
4.64021 8 /p/good/good-leaf-4/%FE%10?ndn.Nonce=1702869723
4.65021 1 /p/good/good-leaf-2/%FE%0E?ndn.Nonce=3983193464
4.65025 1 /p/good/good-leaf-4/%FE%10?ndn.Nonce=1702869723
4.7 10 /p/good/good-leaf-2/%FE1?ndn.Nonce=2491055245
4.7 12 /p/good/good-leaf-4/%FE%0B?ndn.Nonce=2170325962
4.7 13 /p/good/good-leaf-5/%FE%13?ndn.Nonce=3577606640
4.71004 2 /p/good/good-leaf-2/%FE1?ndn.Nonce=2491055245
4.71004 3 /p/good/good-leaf-4/%FE%0B?ndn.Nonce=2170325962
4.71004 7 /p/good/good-leaf-5/%FE%13?ndn.Nonce=3577606640
4.72008 4 /p/good/good-leaf-2/%FE1?ndn.Nonce=2491055245
4.72008 5 /p/good/good-leaf-4/%FE%0B?ndn.Nonce=2170325962
4.72008 0 /p/good/good-leaf-5/%FE%13?ndn.Nonce=3577606640
4.73012 6 /p/good/good-leaf-2/%FE1?ndn.Nonce=2491055245
4.73012 6 /p/good/good-leaf-4/%FE%0B?ndn.Nonce=2170325962
4.74017 8 /p/good/good-leaf-2/%FE1?ndn.Nonce=2491055245
4.74021 8 /p/good/good-leaf-4/%FE%0B?ndn.Nonce=2170325962
4.75021 1 /p/good/good-leaf-2/%FE1?ndn.Nonce=2491055245
4.75025 1 /p/good/good-leaf-4/%FE%0B?ndn.Nonce=2170325962
4.8 10 /p/good/good-leaf-2/%FE%5B?ndn.Nonce=3831782401
4.8 12 /p/good/good-leaf-4/%FEZ?ndn.Nonce=2458324294
4.8 13 /p/good/good-leaf-5/%FE%01?ndn.Nonce=3388426139
4.81004 2 /p/good/good-leaf-2/%FE%5B?ndn.Nonce=3831782401
4.81004 3 /p/good/good-leaf-4/%FEZ?ndn.Nonce=2458324294
4.81004 7 /p/good/good-leaf-5/%FE%01?ndn.Nonce=3388426139
4.82008 4 /p/good/good-leaf-2/%FE%5B?ndn.Nonce=3831782401
4.82008 5 /p/good/good-leaf-4/%FEZ?ndn.Nonce=2458324294
4.82008 0 /p/good/good-leaf-5/%FE%01?ndn.Nonce=3388426139
4.83012 6 /p/good/good-leaf-2/%FE%5B?ndn.Nonce=3831782401
4.83012 6 /p/good/good-leaf-4/%FEZ?ndn.Nonce=2458324294
4.84017 8 /p/good/good-leaf-2/%FE%5B?ndn.Nonce=3831782401
4.84021 8 /p/good/good-leaf-4/%FEZ?ndn.Nonce=2458324294
4.85021 1 /p/good/good-leaf-2/%FE%5B?ndn.Nonce=3831782401
